indicator_id,indicator_name,avg_score,video_id,score,reason
D003-I002,转场与剪辑强度,4.79,7594075236495638570,5,剪辑流畅，多为硬切，无创意转场设计。
D003-I002,转场与剪辑强度,4.79,7594079590093865003,5,多为硬切，转场自然无明显硬伤。
D003-I002,转场与剪辑强度,4.79,7594278206615519259,6,多场景转场自然，展示维度全面。
D003-I002,转场与剪辑强度,4.79,7594075263437717545,6,多场景切换自然，无无效拖沓镜头。
D003-I002,转场与剪辑强度,4.79,7594076223427428358,5,多场景切换自然，以硬切为主无创意转场
D003-I002,转场与剪辑强度,4.79,7595161111016669227,6,产品、功能、场景切换的转场自然流畅
D003-I002,转场与剪辑强度,4.79,7595161086967726086,5,剪辑逻辑顺畅，以硬切为主无创意转场
D003-I002,转场与剪辑强度,4.79,7595542379304648746,5,多场景切换自然，无明显剪辑错误
D003-I002,转场与剪辑强度,4.79,7595580740723228681,6,多场景切换流畅，无拖沓无效空镜
D003-I002,转场与剪辑强度,4.79,7595542396417540102,5,多场景切换流畅，剪辑无明显硬伤。
D003-I002,转场与剪辑强度,4.79,7595581190721404970,5,剪辑常规，镜头切换自然，无明显制作错误。
D003-I002,转场与剪辑强度,4.79,7596298124902580275,5,转场自然以硬切为主，无明显剪辑问题
D003-I002,转场与剪辑强度,4.79,7595189897955557418,5,剪辑以硬切为主，无创意转场，整体合格。
D003-I002,转场与剪辑强度,4.79,7595951815557971977,6,镜头切换丰富，包含功能演示、使用场景等多视角
D003-I002,转场与剪辑强度,4.79,7595550067751731250,5,多场景切换自然流畅，剪辑无硬伤但创意一般。
D003-I002,转场与剪辑强度,4.79,7595950522347421738,5,多为硬切转场，逻辑顺畅但无创意。
D003-I002,转场与剪辑强度,4.79,7596669054046273572,6,多场景切换自然，产品演示镜头丰富，剪辑合格。
D003-I002,转场与剪辑强度,4.79,7597759125851291674,5,多场景切换自然，功能演示清晰流畅
D003-I002,转场与剪辑强度,4.79,7597759147849842739,6,功能演示与场景切换自然，无明显剪辑错误
D003-I002,转场与剪辑强度,4.79,7598140632592121875,5,多场景演示剪辑流畅，无硬伤但创意不足
D003-I002,转场与剪辑强度,4.79,7597788068666425398,5,多为硬切转场，逻辑通顺无明显错误
D003-I002,转场与剪辑强度,4.79,7598140644361699371,5,多场景硬切剪辑，无错误也无创意转场设计
D003-I002,转场与剪辑强度,4.79,7598894054338887730,5,多场景切换自然，无拖沓混乱问题
D003-I002,转场与剪辑强度,4.79,7600367677266427923,5,剪辑偏常规，多为硬切，转场自然无逻辑断裂
D003-I002,转场与剪辑强度,4.79,7599619774851907611,5,多为硬切无创意转场，剪辑无明显硬伤
D003-I002,转场与剪辑强度,4.79,7600760595149242409,5,多为硬切转场，切换自然无明显错误
D003-I002,转场与剪辑强度,4.79,7601478145825407027,5,转场多为硬切，逻辑连贯但无创意。
D003-I002,转场与剪辑强度,4.79,7601865320384036927,5,多场景硬切无特效转场，属于常规合格剪辑
D003-I002,转场与剪辑强度,4.79,7601900038289981494,5,多场景切换自然，无无效空镜，剪辑流畅。
D003-I002,转场与剪辑强度,4.79,7601899215078572074,5,多为硬切转场，镜头切换自然无错误
D003-I002,转场与剪辑强度,4.79,7601841966935113754,5,多场景切换自然，无明显剪辑失误。
D003-I002,转场与剪辑强度,4.79,7601485129568813119,6,多场景切换自然，镜头丰富服务产品展示
D003-I002,转场与剪辑强度,4.79,7601899206271074310,5,以功能展示、场景切换硬切为主，无创意转场
D003-I002,转场与剪辑强度,4.79,7602628251639250953,5,多为硬切转场，无明显错误但创意不足
D003-I002,转场与剪辑强度,4.79,7602297275217969206,6,多场景切换自然，镜头丰富，适配产品介绍。
D003-I002,转场与剪辑强度,4.79,7603344218737754118,5,多镜头切换自然，无剪辑错误，属于常规水平
D003-I002,转场与剪辑强度,4.79,7603345238560522249,6,多场景切换自然，镜头丰富，无无效空镜
D003-I002,转场与剪辑强度,4.79,7603349259758043162,5,剪辑常规无错误，但缺乏创意转场设计。
D003-I002,转场与剪辑强度,4.79,7603345238564519962,6,多场景镜头切换自然，剪辑节奏合适
D003-I002,转场与剪辑强度,4.79,7603345239437361162,6,多场景切换自然，无拖沓无效镜头。
D003-I002,转场与剪辑强度,4.79,7603712258781102116,6,多场景切换自然，从安装到使用到工厂逻辑流畅。
D003-I002,转场与剪辑强度,4.79,7603587863463247881,5,镜头切换自然，多场景展示，无剪辑错误。
D003-I002,转场与剪辑强度,4.79,7603712260293820452,5,多场景硬切切换自然，无剪辑错误
D003-I002,转场与剪辑强度,4.79,7604098068234076186,6,多场景切换自然，镜头丰富无拖沓
D003-I002,转场与剪辑强度,4.79,7604336932340203562,5,转场自然，多场景演示产品无内容断裂感。
D003-I002,转场与剪辑强度,4.79,7603712281139068970,6,多场景切换自然，产品操作及效果展示清晰。
D003-I002,转场与剪辑强度,4.79,7604098097636261938,5,场景切换自然，产品功能展示逻辑顺畅
D003-I002,转场与剪辑强度,4.79,7604098984414609460,5,多场景切换自然，无剪辑错误但创意不足
D003-I002,转场与剪辑强度,4.79,7604838147629908006,5,多为硬切剪辑，无错误但创意性不足。
D003-I002,转场与剪辑强度,4.79,7604336939868667967,5,多为硬切转场，逻辑顺畅但无创意设计。
D003-I002,转场与剪辑强度,4.79,7604336990507106339,5,剪辑常规，镜头切换自然，无明显错误
D003-I002,转场与剪辑强度,4.79,7610789726716592143,5,多场景切换自然，无剪辑无明显错误较为常规。
D003-I002,转场与剪辑强度,4.79,7604838160803397658,6,多场景切换自然，展示逻辑清晰
D003-I002,转场与剪辑强度,4.79,7605530561306820614,5,转场自然，多场景切换符合内容介绍逻辑
D003-I002,转场与剪辑强度,4.79,7605040309934178350,6,多场景切换自然，覆盖讲解、使用、促销等内容
D003-I002,转场与剪辑强度,4.79,7609891429503320064,5,剪辑常规转场自然，无创意但无明显错误
D004-I001,产品颜值与高光展示,5.48,7560103525498896393,6,多角度展示外观及使用效果，质感突出
D004-I001,产品颜值与高光展示,5.48,7559000042486005796,6,多角度展示一体机外观，功能演示清晰直观
D004-I001,产品颜值与高光展示,5.48,7568644679476002854,6,两款产品外观+使用场景展示清晰，质感较好
D004-I001,产品颜值与高光展示,5.48,7556771272036237375,6,多角度展示外观效果，质感突出诱人。
D004-I001,产品颜值与高光展示,5.48,7569598928741662774,6,产品外观和功能效果展示清晰，质感突出
D004-I001,产品颜值与高光展示,5.48,7560103549079224330,6,产品外观、使用场景、功能效果展示清晰，质感佳。
D004-I001,产品颜值与高光展示,5.48,7566797565342269481,6,多角度展示外观与使用效果，桃木质感突出。
D004-I001,产品颜值与高光展示,5.48,7569598932432502825,6,产品外观、功能、使用效果展示清晰
D004-I001,产品颜值与高光展示,5.48,7572709476526932006,6,多场景展示产品功能与外观，质感佳
D004-I001,产品颜值与高光展示,5.48,7577407007731875850,6,多场景展示产品外观和使用效果，质感清晰。
D004-I001,产品颜值与高光展示,5.48,7577407079296794633,6,产品外观和使用效果展示清晰质感佳
D004-I001,产品颜值与高光展示,5.48,7574947956417544219,6,多角度展示外观，功能演示突出使用效果。
D004-I001,产品颜值与高光展示,5.48,7571316993975189523,6,多角度展示外观和使用场景，质感突出
D004-I001,产品颜值与高光展示,5.48,7578658954785620011,6,产品外观、功能效果展示清晰，质感佳。
D004-I001,产品颜值与高光展示,5.48,7572709539665969162,6,多角度展示产品，功能演示直观清晰。
D004-I001,产品颜值与高光展示,5.48,7579406891019091977,6,产品特写充足，外观质感展示清晰
D004-I001,产品颜值与高光展示,5.48,7580189575614218249,6,产品多场景展示，外观、使用效果清晰
D004-I001,产品颜值与高光展示,5.48,7580391039212011561,6,多场景展示产品外观、使用效果，细节清晰
D004-I001,产品颜值与高光展示,5.48,7580189563341979674,6,多场景展示产品外观和使用效果，质感清晰
D004-I001,产品颜值与高光展示,5.48,7582008966022660159,6,多角度展示外观和使用效果，质感较好
D004-I001,产品颜值与高光展示,5.48,7582979285365293097,6,多角度展示产品外观，清晰呈现K歌观影使用效果
D004-I001,产品颜值与高光展示,5.48,7582349825220870170,6,多镜头展示外观与使用场景，质感突出。
D004-I001,产品颜值与高光展示,5.48,7584464119644569654,6,多场景展示产品外观和使用效果，质感佳
D004-I001,产品颜值与高光展示,5.48,7584464145278910483,6,多角度展示产品外观，质感突出显高档
D004-I001,产品颜值与高光展示,5.48,7579408877080477705,6,产品外观、功能演示画面清晰，质感突出
D004-I001,产品颜值与高光展示,5.48,7585009297122590730,6,多角度展示产品外观、功能，质感呈现清晰
D004-I001,产品颜值与高光展示,5.48,7584464155228078099,6,展示产品多色外观、使用场景，质感突出
D004-I001,产品颜值与高光展示,5.48,7588313895712407598,6,产品外观质感展示清晰，使用场景直观。
D004-I001,产品颜值与高光展示,5.48,7586825993240674346,6,产品外观及多场景使用效果展示清晰，质感佳。
D004-I001,产品颜值与高光展示,5.48,7588483866241204278,6,多场景展示产品，外观与使用效果质感佳
D004-I001,产品颜值与高光展示,5.48,7589647778797649971,6,多角度展示产品外观，质感呈现清晰。
D004-I001,产品颜值与高光展示,5.48,7590171967215992895,6,清晰展示产品外观、连接过程和全部功能
D004-I001,产品颜值与高光展示,5.48,7589969146219397126,6,展示产品外观及功能效果，质感优良
D004-I001,产品颜值与高光展示,5.48,7588490329344458806,6,外观+功能效果+防水测试，展示全面
D004-I001,产品颜值与高光展示,5.48,7590726611370934318,6,多场景展示产品外观、使用效果，质感清晰
D004-I001,产品颜值与高光展示,5.48,7591298693720080410,6,多场景展示产品外观、功能，质感呈现清晰。
D004-I001,产品颜值与高光展示,5.48,7592196202738384905,6,产品外观、功能、使用效果展示清晰，质感佳
D004-I001,产品颜值与高光展示,5.48,7592795926180495398,6,多角度展示产品外观，功能演示直观清晰。
D004-I001,产品颜值与高光展示,5.48,7592962280485715978,6,产品外观、使用场景展示清晰，质感突出。
D004-I001,产品颜值与高光展示,5.48,7592962282583638026,6,多角度展示外观，功能演示清晰质感好
D004-I001,产品颜值与高光展示,5.48,7592962242825748518,6,多角度展示产品，使用效果演示突出
D004-I001,产品颜值与高光展示,5.48,7592938859203821619,6,多角度展示产品外观与场景，质感突出。
D004-I001,产品颜值与高光展示,5.48,7593701454746779686,6,多场景展示产品外观、功能、防水特性
D004-I001,产品颜值与高光展示,5.48,7593311252995670079,6,多场景展示产品外观与使用效果，质感清晰。
D004-I001,产品颜值与高光展示,5.48,7593320204084903979,6,多场景展示产品外观与使用效果，质感呈现到位。
D004-I001,产品颜值与高光展示,5.48,7593701482995859502,6,产品外观简洁有质感，多角度展示清晰
D004-I001,产品颜值与高光展示,5.48,7594074187410735131,6,多角度展示产品外观和使用效果，质感佳
D004-I001,产品颜值与高光展示,5.48,7594076259149791251,6,多角度展示产品外观、使用场景，质感清晰
D004-I001,产品颜值与高光展示,5.48,7594075236495638570,6,清晰展示产品外观、连接过程和使用界面，质感较好。
D004-I001,产品颜值与高光展示,5.48,7594079590093865003,6,多角度展示设备，外观质感呈现较好。
D004-I001,产品颜值与高光展示,5.48,7594278206615519259,6,产品外观、使用场景展示清晰，质感突出。
D004-I001,产品颜值与高光展示,5.48,7594075263437717545,6,多角度展示产品外观，功能演示效果清晰。
D004-I001,产品颜值与高光展示,5.48,7595161111016669227,6,多场景展示产品外观与使用效果，质感出色
D004-I001,产品颜值与高光展示,5.48,7595161086967726086,6,产品外观质感展示清晰，功能演示效果好
D004-I001,产品颜值与高光展示,5.48,7595542379304648746,6,多场景多角度展示，木纹款质感突出
D004-I001,产品颜值与高光展示,5.48,7595580740723228681,6,产品多角度展示，使用效果呈现清晰
D004-I001,产品颜值与高光展示,5.48,7595542396417540102,6,多角度展示产品外观和使用场景，质感好。
D004-I001,产品颜值与高光展示,5.48,7595189897955557418,6,产品外观及使用场景展示清晰，质感良好。
D004-I001,产品颜值与高光展示,5.48,7595951815557971977,6,多角度展示产品外观，搭配场景凸显质感
D004-I001,产品颜值与高光展示,5.48,7595911819053105178,6,突出产品木纹质感，外观高级有质感
D004-I001,产品颜值与高光展示,5.48,7596302993484431375,6,多场景展示产品外观与使用效果，清晰美观。
D004-I001,产品颜值与高光展示,5.48,7597411996900163647,6,清晰展示产品外观和功能效果，质感较好
D004-I001,产品颜值与高光展示,5.48,7597759147849842739,6,产品外观、使用效果展示清晰，质感良好
D004-I001,产品颜值与高光展示,5.48,7598140632592121875,6,多场景展示产品外观和K歌效果，质感表现到位
D004-I001,产品颜值与高光展示,5.48,7597788068666425398,6,多角度展示产品外观，搭配使用场景效果好
D004-I001,产品颜值与高光展示,5.48,7598140644361699371,6,清晰展示桃木质感外观与使用效果，有吸引力
D004-I001,产品颜值与高光展示,5.48,7600367677266427923,6,多场景展示产品外观与使用效果，质感突出
D004-I001,产品颜值与高光展示,5.48,7599619774851907611,6,多角度展示产品外观与使用场景，质感清晰
D004-I001,产品颜值与高光展示,5.48,7601900038289981494,6,多角度展示产品外观，突出木质高级质感。
D004-I001,产品颜值与高光展示,5.48,7601899215078572074,6,产品外观简洁，多场景展示质感佳
D004-I001,产品颜值与高光展示,5.48,7601841966935113754,6,多角度展示产品外观与使用效果，质感清晰。
D004-I001,产品颜值与高光展示,5.48,7601485129568813119,6,多场景展示产品外观和效果，质感清晰
D004-I001,产品颜值与高光展示,5.48,7601899206271074310,6,多角度展示外观和使用场景，产品质感良好
D004-I001,产品颜值与高光展示,5.48,7603344218737754118,6,多角度展示产品外观与使用效果，质感突出
D004-I001,产品颜值与高光展示,5.48,7603345238560522249,6,产品外观展示清晰，使用效果演示到位
D004-I001,产品颜值与高光展示,5.48,7603349259758043162,6,多角度展示产品，功能演示清晰有质感。
D004-I001,产品颜值与高光展示,5.48,7603349272717869094,6,多角度展示设备外观，泼水测音质凸显品质
D004-I001,产品颜值与高光展示,5.48,7603345238564519962,6,多角度展示产品外观与使用效果，质感佳
D004-I001,产品颜值与高光展示,5.48,7603345239437361162,6,产品外观和使用场景展示清晰有质感。
D004-I001,产品颜值与高光展示,5.48,7603712258781102116,6,产品外观简约高级，多场景展示使用效果。
D004-I001,产品颜值与高光展示,5.48,7603587863463247881,6,多场景多角度展示，产品外观质感呈现清晰。
D004-I001,产品颜值与高光展示,5.48,7604098129700732964,6,多场景展示产品外观与使用效果，质感突出
D004-I001,产品颜值与高光展示,5.48,7604098068234076186,6,产品外观质感展示清晰，使用效果直观
D004-I001,产品颜值与高光展示,5.48,7604336932340203562,6,多角度展示产品外观，演示使用效果足够诱人。
D004-I001,产品颜值与高光展示,5.48,7603712281139068970,6,产品外观、使用效果展示清晰，质感较佳。
D004-I001,产品颜值与高光展示,5.48,7604098984414609460,6,产品外观、使用效果展示清晰，质感较好
D004-I001,产品颜值与高光展示,5.48,7604838147629908006,6,多场景展示产品外观与使用效果，清晰有吸引力。
D004-I001,产品颜值与高光展示,5.48,7604336939868667967,6,展示两款产品，特写清晰，质感表现突出。
D004-I001,产品颜值与高光展示,5.48,7604336990507106339,6,产品外观及使用效果展示清晰，质感较好
D004-I001,产品颜值与高光展示,5.48,7604838160803397658,6,多场景展示产品外观与效果，质感佳
D004-I001,产品颜值与高光展示,5.48,7605530561306820614,6,展示了产品多场景使用，质感突出颜值在线
D004-I001,产品颜值与高光展示,5.48,7605040309934178350,6,多维度展示产品外观、使用效果，质感突出
D007-I001,评论引导与互动钩,2.41,7556771272036237375,4,仅引导点头像，无明确评论互动引导。
D007-I001,评论引导与互动钩,2.41,7568274604407570459,3,无明确评论互动引导，仅引导点击头像，互动性弱。
D007-I001,评论引导与互动钩,2.41,7571089065883238443,4,无明确评论引导，仅引导进入直播间
D007-I001,评论引导与互动钩,2.41,7577407079296794633,4,无互动提问，仅引导点击头像
D007-I001,评论引导与互动钩,2.41,7574947956417544219,4,仅引导进直播间，无明确评论互动设计。
D007-I001,评论引导与互动钩,2.41,7572390854465273919,4,无明确评论引导，仅有点击头像的转化引导。
D007-I001,评论引导与互动钩,2.41,7579406891019091977,4,无明确评论引导，仅引导点头像关注
D007-I001,评论引导与互动钩,2.41,7580189575614218249,3,仅引导进直播间，无评论互动设计
D007-I001,评论引导与互动钩,2.41,7580189563341979674,3,无明确评论引导，仅引导用户进入直播间
D007-I001,评论引导与互动钩,2.41,7582349825220870170,4,仅引导点头像，无评论点赞类互动设计。
D007-I001,评论引导与互动钩,2.41,7582775227680210995,4,无明确评论引导，仅引导进直播间和关注。
D007-I001,评论引导与互动钩,2.41,7584464119644569654,3,无明确评论引导，仅引导进入直播间
D007-I001,评论引导与互动钩,2.41,7582349749170716682,4,仅引导下单，无明确评论互动设计
D007-I001,评论引导与互动钩,2.41,7585009297122590730,4,仅引导进直播间，无明确评论互动引导
D007-I001,评论引导与互动钩,2.41,7588313895712407598,3,仅引导转化，无明确评论互动设计。
D007-I001,评论引导与互动钩,2.41,7586825993240674346,4,无明确评论引导，仅引导用户进入店铺/直播间。
D007-I001,评论引导与互动钩,2.41,7589277317837176886,3,无明确评论引导，仅引导用户进直播间。
D007-I001,评论引导与互动钩,2.41,7589969146219397126,4,仅引导点头像购买，无评论互动引导
D007-I001,评论引导与互动钩,2.41,7589969137973493786,3,无评论引导设计，仅引导点击头像，互动性弱。
D007-I001,评论引导与互动钩,2.41,7592795926180495398,4,无明确评论互动引导，仅引导点击头像。
D007-I001,评论引导与互动钩,2.41,7593320204084903979,3,无评论引导设计，仅引导进直播间，互动性弱。
D007-I001,评论引导与互动钩,2.41,7593702018445164586,4,仅引导进直播间，无明确评论互动引导
D007-I001,评论引导与互动钩,2.41,7594074187410735131,4,仅引导进直播间，无明确评论互动设计
D007-I001,评论引导与互动钩,2.41,7594074207699353609,3,无明确评论引导，仅引导进直播间
D007-I001,评论引导与互动钩,2.41,7594075236742627382,4,无明确评论引导，仅引导进直播间观看
D007-I001,评论引导与互动钩,2.41,7594079590093865003,4,仅有点击头像引导，无评论互动设计。
D007-I001,评论引导与互动钩,2.41,7594075263437717545,4,仅引导点头像关注，无明确评论互动引导。
D007-I001,评论引导与互动钩,2.41,7595542396417540102,3,仅引导进直播间，无明确评论互动设计。
D007-I001,评论引导与互动钩,2.41,7595581190721404970,4,仅引导点头像购买，无评论互动相关设计。
D007-I001,评论引导与互动钩,2.41,7596298124902580275,3,仅引导进直播间，无明显评论互动设计
D007-I001,评论引导与互动钩,2.41,7595951815557971977,4,仅引导点击头像，无专门的评论互动设计
D007-I001,评论引导与互动钩,2.41,7595950522347421738,4,仅引导点击头像，无明确评论互动引导。
D007-I001,评论引导与互动钩,2.41,7597759125851291674,3,无明确评论引导，仅引导点击头像
D007-I001,评论引导与互动钩,2.41,7597759147849842739,4,仅引导点击头像，无明确评论互动设计
D007-I001,评论引导与互动钩,2.41,7597788068666425398,4,仅引导点击头像，无明确评论互动设计
D007-I001,评论引导与互动钩,2.41,7598894054338887730,4,仅引导进直播间，无明确评论互动设计
D007-I001,评论引导与互动钩,2.41,7600367677266427923,4,仅引导点击头像，无明确的评论互动设计
D007-I001,评论引导与互动钩,2.41,7601478145825407027,4,无明确评论引导，仅引导点击账号头像。
D007-I001,评论引导与互动钩,2.41,7601900038289981494,4,仅引导点击头像，无明确评论互动设计。
D007-I001,评论引导与互动钩,2.41,7601841966935113754,4,仅引导点击头像，无明确评论互动设计。
D007-I001,评论引导与互动钩,2.41,7602628251639250953,3,仅引导进直播间，无明确评论互动设计
D007-I001,评论引导与互动钩,2.41,7602629290561241151,4,无互动提问，仅引导点头像了解产品
D007-I001,评论引导与互动钩,2.41,7603345238564519962,4,无专门评论引导，仅引导点击头像
D007-I001,评论引导与互动钩,2.41,7603345239437361162,4,仅引导点击头像，无明确评论互动引导。
D007-I001,评论引导与互动钩,2.41,7604098984414609460,4,仅引导点击头像，无明确的评论互动引导
D007-I001,评论引导与互动钩,2.41,7610789726716592143,3,无明确评论互动引导，仅引导进入直播间。
D007-I001,评论引导与互动钩,2.41,7609891429503320064,4,仅有购买引导，无明确评论互动引导
